ingredient1,ingredient2,recipe_id,partition
seasoning,salt_and_pepper,bfaa1f3cbc,val
salt,seasoning,bfaa1f3cbc,val
strawberry,blueberry,bfaa6e562f,val
mustard,grain,bfb3f10186,train
raspberry,blueberry,bfb48b2998,train
rhubarb,raspberry,bfb48b2998,train
vanilla_extract,chocolate_cake,bfba40ca43,train
mint_extract,vanilla_extract,bfba40ca43,train
bread,cheese,bfbb8206c6,train
curry_paste,curry_powder,bfc4d3c803,train
lemon,lime_juice,bfc66a64a6,val
broth,fat,bfc9e395f0,train
butter,broth,bfc9e395f0,train
basil,tomato,bfcf90ea3f,train
olive_oil,basil,bfcf90ea3f,train
oil,olive_oil,bfcf90ea3f,train
scallion,corn_kernel,bfcf90ea3f,train
yogurt,lime_zest,bfe6d669dc,train
farmer_cheese,cottage_cheese,bfeaef707c,train
creme_fraiche,quark,bfeaef707c,train
fromage_blanc,creme_fraiche,bfeaef707c,train
stock,rice,bfeb18187a,train
water,stock,bfeb18187a,train
salt,water,bfeb18187a,train
butter,salt,bfeb18187a,train
vanilla,coconut_extract,bff1aa7144,train
coconut,roll,bff1aa7144,train
cornstarch,coconut,bff1aa7144,train
vanilla,creme_de_menthe,bff1aa7144,train
mint,vanilla,bff1aa7144,train
marshmallow,mint,bff1aa7144,train
fresh_onion,onion,bff59d1e49,train
zucchini,summer_squash,bffa251bac,train
ice_cube,water,c0066d0220,train
water,ice,c0066d0220,train
olive_oil,kalamata_olive,c008be5efd,train
kalamata_olive,brine,c008be5efd,train
barbecue_sauce,glaze,c0094eb0ee,train
lemon_juice,vinegar,c00e381f21,test
asparagus,green_bean,c0147ba0de,train
soy_sauce,garlic,c01e5267df,train
chive,fresh_dill,c01fcf6801,train
vegetable,glaze,c024bb0f71,train
butter,vegetable,c024bb0f71,train
honey,butter,c024bb0f71,train
cilantro,dill,c0337af21c,train
citron,candied_orange_peel,c0343dbd72,train
almond,citron,c0343dbd72,train
panettone,almond,c0343dbd72,train
golden_raisin,panettone,c0343dbd72,train
water,chicken_stock,c03a40ed8f,train
dumpling,water,c03a40ed8f,train
bread,cheese,c03f2f359a,test
gluten,gluten_free_flour,c0406d885d,train
taco_seasoning,ranch_dressing_mix,c040e2c459,train
onion_soup_mix,taco_seasoning,c040e2c459,train
blueberry,cinnamon,c04980fde9,test
peach,blueberry,c04980fde9,test
tart_cherry,cherry,c04980fde9,test
carrot,cabbage,c04c012699,train
rice,sausage,c04c012699,train
spaghetti_sauce,tomato_sauce,c0541fc25f,train
taco_seasoning,spaghetti_sauce,c0541fc25f,train
meat,taco_seasoning,c0541fc25f,train
croissant,toast,c05e9dac0f,val
water,macaroni,c05ed4e634,val
milk,water,c05ed4e634,val
canned_pear,milk,c06cd64324,train
pork,sausage,c06ce14e38,train
water,fresh_lemon_juice,c06f58dd8b,test
buttermilk,water,c06f58dd8b,test
water,orange_juice,c06f58dd8b,test
butter,olive_oil,c06f58dd8b,test
vanilla,bay_leaf,c075f5cb55,train
egg_yolk,cream,c076879e99,train
water,egg_yolk,c076879e99,train
sour_cream,mexican_crema,c076efa959,test
crema,sour_cream,c076efa959,test
cream_of_tartar,baking_powder,c0854ad744,train
baking_soda,cream_of_tartar,c0854ad744,train
glaze,sugar,c08a29f299,train
milk,glaze,c08a8cb2c1,val
water,milk,c08a8cb2c1,val
truffle,dry_gin,c08c3eda22,train
gin,truffle,c08c3eda22,train
scotch_whisky,gin,c08c3eda22,train
ginger_liqueur,truffle,c08c3eda22,train
rum,ginger_liqueur,c08c3eda22,train
scotch_whisky,rum,c08c3eda22,train
truffle,orange,c08c3eda22,train
orange_liqueur,truffle,c08c3eda22,train
scotch_whisky,orange_liqueur,c08c3eda22,train
honey,sugar,c08e8217b4,val
salsa,cilantro,c090a74248,train
herb,salsa,c090a74248,train
tofu,cottage_cheese,c091579f08,test
apple_butter,lemon_butter,c09d462098,train
jam,apple_butter,c09d462098,train
spaghetti,pasta,c0a788f1ab,train
broth,dripping,c0c10579b2,train
water,apple_cider,c0c1af9869,test
icing,cream_cheese,c0c7269466,train
corn_oil,olive,c0c98e1f6f,train
corn,fresh_corn,c0d6b7f7f9,train
mayonnaise,cheese,c0d83f93f6,val
broth,meat,c0d8eb0c47,train
wine,broth,c0d8eb0c47,train
lemon_zest,wine,c0d8eb0c47,train
steak,juice,c0da05a063,train
bread,wrap,c0de7b25d7,test
almond,walnut,c0e5925bb7,train
pecan,almond,c0e5925bb7,train
jelly,icing,c0e5925bb7,train
marmite,spaghetti,c0eab0151e,val
bacon,ham,c0efe6fbde,test
pancetta,bacon,c0efe6fbde,test
chicken,pork,c0f5db7d7a,test
raspberry,blueberry,c0fb29edc7,test
peach,raspberry,c0fb29edc7,test
herb,fresh_herb,c0fd33a540,val
wine,fruit_juice,c0fd33a540,val
water,wine,c0fd33a540,val
cheese,parmesan_cheese,c105d3c490,train
honey,maple_syrup,c108d6e201,test
white_syrup,honey,c108d6e201,test
peach_schnapps,orange,c10aa227b7,train
pineapple,peach_schnapps,c10aa227b7,train
butter,margarine,c10f9e5b2a,train
water,butter,c10f9e5b2a,train
milk,water,c10f9e5b2a,train
broccoli,grilled_chicken,c11554f0e9,train
grilled_chicken_breast,broccoli,c11554f0e9,train
boneless_chicken,grilled_chicken_breast,c11554f0e9,train
broccoli,shrimp,c11554f0e9,train
extra_large_shrimp,broccoli,c11554f0e9,train
fish_sauce,salt,c11d88b2b5,train
cherry,coconut,c11f5477a9,train
coconut,cooky,c11f5477a9,train
cooky,flour,c11f5477a9,train
flour,coconut,c11f5477a9,train
coconut,vanilla_essence,c11f5477a9,train
rose_essence,pistachio,c11f5477a9,train
vanilla,rose_essence,c11f5477a9,train
rum,vanilla,c11f5477a9,train
white_potato,sweet_potato,c124e7b9e9,val
tea,barley,c12f8d8da4,val
homemade_chicken_broth,water,c12fe9c928,train
fat,chicken,c132fc99d3,val
all_purpose_flour,brownie,c1354a2272,train
matzo_cake_meal,all_purpose_flour,c1354a2272,train
date,blanched_almond,c13734c970,train
potato,hamburger,c14efda7d8,train
potato,sausage,c14efda7d8,train
chicken,potato,c151258885,train
chili_powder,tomato,c1546932b3,val
cumin,chili_powder,c1546932b3,val
cake_mix,brownie,c15568b6e2,val
broccoli,broccoli_cheese_soup,c1558fcc55,train
potato,broccoli,c1558fcc55,train
sweet_basil,dill_weed,c1558fcc55,train
bread,polenta,c156d1439f,train
butter,vegetable_oil,c1598f4ce5,train
sugar,honey,c15ceaa9e8,train
leek,vegetable,c15f04442a,val
alcohol,water,c178eef68f,train
raisin,nut,c18ecc0c23,train
chow_mein_noodle,linguine,c190907343,train
puree,fruit,c19604b35e,train
egg,puree,c19604b35e,train
yellow_cornmeal,savory,c19caf5086,train
polenta,yellow_cornmeal,c19caf5086,train
chive,pie_crust,c1ae3f3ab8,train
broiler,orange,c1af01854e,train
mushroom,garlic,c1b038b0e7,train
garlic,herb,c1b038b0e7,train
herb,seasoning,c1b038b0e7,train
potato,yam,c1bdbbea98,train
coconut_oil,butter,c1c11455df,test
apple,coconut_oil,c1c11455df,test
icing,marzipan,c1c2a60663,train
ricotta_cheese,curd,c1c4d651b6,train
curd,cottage_cheese,c1c4d651b6,train
syrup,kahlua,c1c67ad5bc,train
water,stock,c1cd7fd8f2,val
paprika,chili_pepper,c1d324790a,test
pea,baby_spinach_leaf,c1d720ecdf,train
orange,almond_extract,c1d945fda1,train
lemon_extract,orange,c1d945fda1,train
butter,margarine,c1d9afc60f,train
pimento,cherry_pepper,c1dc6830c9,test
chocolate_chip,honey,c1e2bf2fb7,train
shrimp,pork,c1ec7dcc49,val
tofu,shrimp,c1ec7dcc49,val
green_bean,frozen_lima_bean,c1f2abf894,val
basil,dried_marjoram,c1f2abf894,val
onion,garlic,c1f4e7495f,train
parsley,coriander,c1f7e43eb9,train
tomato_sauce,pizza_sauce,c2003e03cd,train
blueberry,berry,c206974c61,train
lemon_juice,vinegar,c207f29007,train
strawberry,cherry,c208c4b24b,train
fig,strawberry,c208c4b24b,train
polenta,water,c209e79a11,train
green_bean,green_pea,c2178cb88f,test
buttermilk,kefir,c21e821e60,test
banana,pie_crust,c222bc39b1,val
strawberry,banana,c222bc39b1,val
mango,papaya,c22fe11328,test
mashed_potato,rice,c238afbf7b,test
cheese,spinach,c23a66d514,train
pecan,cheese,c2424367a6,train
oil,fresh_dill,c244da9ba1,train
water,almond_extract,c24a9b0216,test
pineapple_preserve,peach,c24bde2315,train
apricot,pineapple_preserve,c24bde2315,train
garlic_salt,butter,c24c5f0143,train
bittersweet_chocolate,white_chocolate,c2595012e8,train
banana,oil,c25f882b29,test
thyme,herb,c2691886f5,test
oregano,thyme,c2691886f5,test
butter,coconut_oil,c269886aca,train
bonito_flake,sardine,c26b56a40a,train
nectarine,melon,c26bc89283,train
beet,egg,c2793ecc67,test
beet,cheese,c2793ecc67,test
milk,egg,c27b597f8f,train
white_sugar,brown_sugar,c289ae8aeb,train
wine_vinegar,balsamic_vinegar,c28a076568,train
fresh_lemon_juice,lemon,c28a076568,train
vinegar,fresh_lemon_juice,c28a076568,train
flour,sugar,c28e4a9f13,test
roll,flour,c28e4a9f13,test
oil,butter,c2afcaa55c,train
lime,tofu,c2b1827114,train
blueberry,fruit,c2baa8176e,train
cracked_wheat,bulgur,c2bb652186,test
plain_yogurt,sour_cream,c2bd1ed025,train
sour_cream,plain_yogurt,c2bd1ed025,train
almond,coconut,c2c0b3a918,train
walnut_oil,scallion,c2c1c8f22a,test
olive_oil,walnut_oil,c2c1c8f22a,test
pine_nut,olive_oil,c2c1c8f22a,test
water,orange_juice,c2c301204e,val
milk,soup,c2c9c18c97,train
water,milk,c2c9c18c97,train
clove,cardamom,c2d09792b2,test
cinnamon,clove,c2d09792b2,test
butter,oil,c2d115fc64,train
coffee,cake,c2dc811c66,train
vegetable,coffee,c2dc811c66,train
chocolate_chip,raisin,c2e05d2bcc,train
chicken_stock,liquid,c2e0b9d5bc,train
orange,almond,c2e3387e52,train
rum_extract,orange,c2e3387e52,train
fruit,strawberry,c2e75d7447,val
strawberry,fruit,c2e75d7447,val
brownie,mint,c2e94e3fb7,test
mint,pecan,c2e94e3fb7,test
egg,minced_garlic_clove,c2f10a8d46,train
canola_oil,egg,c2f10a8d46,train
cake,fruit,c2f2521a56,train
lemon_rind,cake,c2f2521a56,train
vanilla,lemon_rind,c2f2521a56,train
green_bean,green_onion,c2f98eabda,train
parmesan_cheese,squash,c2fd424341,train
cooky,chocolate,c3004b8f34,train
soy_sauce,oil,c304262dce,train
soup,water,c31395bfc3,test
water,broth,c31395bfc3,test
wild_rice,rice,c31395bfc3,test
pasta,wild_rice,c31395bfc3,test
chicken_fillet,lamb,c31b960ea5,train
steak,chicken_fillet,c31b960ea5,train
basil,herb,c31e08acc3,val
oregano,basil,c31e08acc3,val
shredded_cheddar_cheese,kraft_shredded_monterey_jack_cheese,c323800960,test
flour,gluten_free_flour,c3262383bf,train
vanilla,cocoa,c329bf66b3,train
chocolate_extract,vanilla,c329bf66b3,train
flavoring,chocolate_extract,c329bf66b3,train
oil,beef_bone,c32a845e2c,train
beef_bone,broth,c32a845e2c,train
cold_water,strawberry,c32ebc7fb2,train
milk,cake_mix,c32ff47895,val
water,milk,c32ff47895,val
water,milk,c33032869b,train
orange,olive_oil,c3374aec35,train
chili_oil,orange,c3374aec35,train
cauliflower,green_bean,c33bd853d0,train
almond,nut,c34358ee3d,train
champagne,pasta,c345932d73,train
water,stock,c34847506a,train
beef,chicken,c34f43ee24,train
peach,strawberry,c355e1c80b,test
tomato_paste,wine,c35bdb6c19,train
wine,stock,c35bdb6c19,train
stock,bacon,c35bdb6c19,train
potato,dumpling,c35c8dda48,train
rich_chicken_broth,potato,c35c8dda48,train
curry_powder,truffle,c35e81ae24,train
wasabi_powder,curry_powder,c35e81ae24,train
coconut,truffle,c35e81ae24,train
sesame_seed,coconut,c35e81ae24,train
chicken,beef,c36627608a,train
tuna,chicken,c36627608a,train
tender_quick,salt,c36815283f,train
steak,chicken,c36f9cb50f,train
butter,olive_oil,c3717f5e10,train
onion,red_pepper,c37b8e887a,val
pea,onion,c37b8e887a,val
milk,yogurt,c383657f36,val
chicken_broth,vegetable_broth,c384b58117,train
almond,mushroom,c3889d7646,train
pistachio,dried_cranberry,c38a3d7508,train
broccoli,cauliflower,c394348ef8,test
spinach,vegetable,c39c11e78f,train
water,milk,c39d480c8b,train
chicken_broth,water,c39d480c8b,train
dill,fresh_dill,c3a65924b3,test
jalapeno,habanero,c3a6e9335a,train
truffle,amaretto,c3ab6bfa80,val
amaretto_liqueur,truffle,c3ab6bfa80,val
almond_extract,amaretto_liqueur,c3ab6bfa80,val
truffle,orange,c3ab6bfa80,val
liqueur,truffle,c3ab6bfa80,val
vanilla,liqueur,c3ab6bfa80,val
blueberry,frozen_peach,c3ac37a400,train
strawberry,blueberry,c3ac37a400,train
orange_zest,lemon_zest,c3b010866e,train
soy_cheese,fat_free_cheddar_cheese,c3b8ac9ff4,train
breakfast_sausage,hamburger,c3c5f3a722,train
water,brewed_espresso,c3ca2cbe6f,train
lemon_juice,orange_juice,c3d0f6b68e,test
vanilla_ice_cream,butter_pecan_ice_cream,c3dab78bf5,train
almond,ice_cream,c3dab78bf5,train
cherry,canned_peach,c3dc7c4a49,val
pear,cherry,c3dc7c4a49,val
water,milk,c3df1ba5d5,train
cream,tomato,c3eac534f6,train
garlic,seasoning,c406dd23f9,val
roast,paper,c40aed4a51,val
cake_mix,baking_mix,c4139ad462,train
cornstarch,all_purpose_flour,c4171b5f70,train
beef,ground_turkey,c417577067,train
liquid,diced_tomato,c417577067,train
water,beef_broth,c417577067,train
pork_steak,meat,c4182c1359,test
corn_syrup,glue,c418454abd,train
water,cold_water,c420701142,train
cold_water,ice_cube,c420701142,train
water,sour_cream,c42488d385,train
bean,vanilla_essence,c425abe7dd,train
extract,bean,c425abe7dd,train
vanilla_extract,vanilla,c42bb22c0f,train
jam,brown_sugar,c435378eb8,train
fennel,lemongrass,c43a424ba8,train
chicken,fish,c43a424ba8,train
fish,chicken_leg,c43a424ba8,train
clam_juice,chicken_broth,c43a424ba8,train
walnut,banana,c43c4ee41d,train
chocolate_chip,walnut,c43c4ee41d,train
cooking_spray,butter,c43cc5bf3a,train
coffee,vanilla,c44b014296,train
shrimp,clam,c44e56c542,train
clam,shrimp,c4510628a0,train
extract,bean,c4595a3e2f,test
onion,artichoke,c45fd901c4,train
cream_cheese,onion,c45fd901c4,train
garlic_salt,celery,c45fd901c4,train
salt,garlic_salt,c45fd901c4,train
sugar,salt_and_pepper,c46915d84f,train
rice,quinoa,c485436df7,train
tomato,plum_tomato,c485436df7,train
garlic_salt,garlic,c485436df7,train
stock,salt,c4870ea3d6,train
crabmeat,frozen_chopped_spinach,c4895497f2,train
salt_and_pepper,seasoning,c48aeb2091,train
cinnamon,pumpkin_pie_spice,c4956e62e6,val
ginger,cinnamon,c4956e62e6,val
peanut,roasted_almond,c4956f282e,train
broccoli,pea,c496c5402b,train
spinach,broccoli,c496c5402b,train
cider,rum,c49cacb22f,val
coconut,pistachio_nut,c4a344a38b,train
raisin,coconut,c4a344a38b,train
banana,raisin,c4a344a38b,train
cheese,white_bean,c4ab4c6f96,train
date,fillet,c4b36258fa,test
garlic,green_chilies,c4b8af5029,train
raw_potato,potato,c4bb644e41,train
water,egg,c4c00c65c0,train
black_tea,tea,c4c2bb0213,train
tuna,cooked_bacon,c4c914e835,train
tomato,herb,c4c9f89421,train
muffin,applesauce,c4d2dbbaa4,train
applesauce,muffin,c4d2dbbaa4,train
milk,applesauce,c4d2dbbaa4,train
vegetable,cooking_spray,c4d3cc0e28,train
oil,vegetable,c4d3cc0e28,train
basil,thai_basil,c4dec59b23,train
puree,egg_yolk,c4f006fa99,train
egg,puree,c4f006fa99,train
corn,meal,c4f9d4b219,test
meal,corn,c4f9d4b219,test
milk,water,c4fbafa3e9,test
soy_sauce,hoisin_sauce,c4fbbd4cb3,val
sausage,pork,c509ca25a0,train
beef,sausage,c509ca25a0,train
spinach,swiss_chard,c50d152f97,train
veal,meat_stock,c50edd1044,train
beef,veal,c50edd1044,train
chicken,buffalo,c50f48154d,train
shrimp,crab,c5134ee433,train
jalapeno,pepper,c514f6e912,train
wrap,rice,c51cd88a5b,train
bean,fruit,c51fa13a24,train
tomato_sauce,chili_sauce,c531a3716c,train
tomato_juice,tomato_sauce,c531a3716c,train
canned_tomato,tomato_juice,c531a3716c,train
bread,matzo_meal,c531a3716c,train
oatmeal,bread,c531a3716c,train
real_maple_syrup,brown_sugar,c531a3716c,train
sugar,real_maple_syrup,c531a3716c,train
honey,sugar,c531a3716c,train
grape_jelly,honey,c531a3716c,train
tuna_steak,shrimp,c532b2f237,val
coleslaw,roll,c53482f998,train
vinaigrette,oregano,c536a17653,train
dried_oregano,vinaigrette,c536a17653,train
tarragon,basil,c536a17653,train
vinaigrette,tarragon,c536a17653,train
dried_tarragon,vinaigrette,c536a17653,train
garlic_salt,garlic_powder,c5415684de,val
sugar,honey,c542c7594d,train
stick,sugar,c542c7594d,train
kahlua,liqueur,c54d98ce2b,val
chicken,tofu,c551b3ad3a,train
shrimp,chicken,c551b3ad3a,train
cake,cocoa,c552223069,train
chile,soybean_paste,c55ab791d4,train
amaretto,almond,c565f7549d,train
frangelico,amaretto,c565f7549d,train
green_bean,canned_green_bean,c572c86e4e,val
canned_stewed_tomato,green_bean,c572c86e4e,val
vanilla,coconut_extract,c57431c6f8,test
coconut,roll,c57431c6f8,test
cornstarch,coconut,c57431c6f8,test
vanilla,creme_de_menthe,c57431c6f8,test
mint,vanilla,c57431c6f8,test
marshmallow,mint,c57431c6f8,test
ground_ginger,ground_cinnamon,c574c72311,train
ginger,garlic,c57b7c8a25,train
cilantro,fresh_parsley,c57b7c8a25,train
mayonnaise,miracle_whip_light,c58e33192b,test
tamarind_juice,lime_juice,c59940c532,train
lemon_juice,orange_juice,c59f7faac1,train
butter,onion,c5a02febf2,train
meat,rib,c5a24db15f,train
onion_powder,mustard_powder,c5aae9c9d6,train
cayenne_pepper,onion_powder,c5aae9c9d6,train
cayenne_pepper,nutmeg,c5aae9c9d6,train
black_pepper,cayenne_pepper,c5aae9c9d6,train
corn_chip,taco_shell,c5b029f1e8,train
milk,pudding,c5b1d24557,train
wrap,aluminum_foil,c5b3afc243,train
stewed_tomato,tomato_sauce,c5b6b89a6a,train
banana,orange_juice,c5bb8068ee,train
blueberry,banana,c5bb8068ee,train
ice,fruit,c5bb8068ee,train
carrot,apple,c5c5953aa4,train
bread,wrap,c5c90d2bdc,train
pecan,walnut,c5ca4cccbb,train
unsweetened_cocoa_powder,cocoa_nib,c5d0e61caa,train
mint_sprig,candied_violet,c5d3cbd1db,test
raspberry,mint_sprig,c5d3cbd1db,test
butter,margarine,c5ded2e1d1,train
parchment_paper,paper,c5df370835,train
turkey,turkey_breast,c5e844c63c,train
meat,hamburger_meat,c5fa007199,val
chicken_stock,vegetable,c5fc7d79aa,val
water,chicken_stock,c5fc7d79aa,val
savory,water,c5fc7d79aa,val
rice,savory,c5fc7d79aa,val
fresh_strawberry,tea,c5fcd2147b,train
tea,peach,c5fcd2147b,train
egg_yolk,egg,c6037bdec6,train
egg,batter,c6037bdec6,train
vinegar,lemon_juice,c604e0ab7d,train
lemon_juice,red_wine_vinegar,c604e0ab7d,train
nut_oil,olive_oil,c604e0ab7d,train
heavy_cream,creme_fraiche,c604e0ab7d,train
creme_fraiche,olive_oil,c604e0ab7d,train
liquid,pineapple_juice,c6086dd193,test
olive_oil,salmon,c611e0f3cb,train
extra_virgin_olive_oil,olive_oil,c611e0f3cb,train
butter,extra_virgin_olive_oil,c611e0f3cb,train
fresh_basil,butter,c611e0f3cb,train
butter,peanut_oil,c611e0f3cb,train
lemon,lime,c611e0f3cb,train
pork,chicken,c616c4aa5e,test
skinless_chicken_breast,pork,c616c4aa5e,test
pork_tenderloin,skinless_chicken_breast,c616c4aa5e,test
soy_sauce,vinegar,c61b50d250,train
meat,mushroom,c6209651a4,test
tomato,green_olive,c62795f23a,train
cheese,pepper,c62f788d55,train
cheddar_cheese,cheese,c62f788d55,train
fresh_cilantro,salsa,c62f788d55,train
green_onion,fresh_cilantro,c62f788d55,train
cider,apple_juice,c6305b9833,train
cornmeal,oatmeal,c637519836,test
whole_wheat_flour,cornmeal,c637519836,test
rye_flour,whole_wheat_flour,c637519836,test
rice,cooked_oatmeal,c637519836,test
sour_milk,buttermilk,c637519836,test
molasses,honey,c637519836,test
zucchini,canned_fruit,c637519836,test
syrup,zucchini,c637519836,test
zucchini,syrup,c637519836,test
liquid,zucchini,c637519836,test
milk,pineapple_juice,c637519836,test
oil,peanut_butter,c637519836,test
chili,soup,c63a786d46,val
liquid,chili,c63a786d46,val
gnocchi,tortellini,c644e953ce,train
cilantro,parsley,c648f12338,train
bean,water,c64a5b1182,test
water,fresh_water,c64a5b1182,test
broth,water,c64dbfb087,train
yogurt,greek_yogurt,c656db0e09,train
vinegar,whey,c656db0e09,train
white_cheese,cheese,c65a321433,train
turkey,pork_tenderloin,c661ba537d,train
garlic,onion,c66522889c,train
celery,garlic,c66522889c,train
cottage_cheese,feta,c669907ccb,val
clove,garlic_powder,c66aeee7f9,val
milk,almond_milk,c66c54eee6,train
lemonade,frozen_limeade_concentrate,c66e188538,train
tomato,meatball,c670bd438b,val
olive_oil,pepper,c67159b461,train
tomato_sauce,sardine,c675961229,test
basil,tomato_sauce,c675961229,test
thyme,basil,c675961229,test
tuna,salmon,c678772c5c,train
striped_bass,tuna,c678772c5c,train
chicken_broth,vegetable_broth,c68ba894cd,val
custard,apple,c6a240759b,val
cake_flour,flour,c6a4d23354,train
wine,water,c6a878f6a7,train
stock,wine,c6a878f6a7,train
mushroom,stock,c6a878f6a7,train
liquid,mushroom,c6a878f6a7,train
red_wine,liquid,c6a878f6a7,train
white_wine,red_wine,c6a878f6a7,train
bun,pecan,c6ae594331,train
maple_syrup,bun,c6ae594331,train
granulated_sugar,maple_syrup,c6ae594331,train
egg,cottage_cheese,c6af23ed5c,val
raisin,milk,c6af3d02de,train
milk,chip,c6afdbfe7d,test
white_chocolate,milk,c6afdbfe7d,test
dipping_chocolate,baking_chocolate,c6afdbfe7d,test
vanilla,hazelnut,c6afdbfe7d,test
cream,milk,c6b0c4c5fb,train
milk,cream,c6b0c4c5fb,train
lobster,crab,c6b0c4c5fb,train
clam,lobster,c6b0c4c5fb,train
toothpick,skewer,c6b0e2f0d7,val
cooked_chicken,stock,c6b206a41f,test
water,cooked_chicken,c6b206a41f,test
eggnog,milk,c6b737791e,train
milk,eggnog,c6b737791e,train
rum,creme_anglaise,c6badc5e83,train
vanilla,rum,c6badc5e83,train
yeast,sugar,c6be09631b,train
almond,walnut,c6c02be88b,test
pistachio,almond,c6c02be88b,test
sugar,honey,c6c366d36f,train
mint,anise,c6c366d36f,train
anise,cardamom,c6c366d36f,train
cardamom,raisin,c6c366d36f,train
raisin,dried_strawberry,c6c366d36f,train
duck_leg,chicken_leg,c6c5cf259d,train
currant,dried_cherry,c6cfee34e6,test
cranberry,currant,c6cfee34e6,test
water,egg,c6d19ade84,test
pickle,hamburger,c6e2143f9a,train
caramel,sugar,c6eaf37ca3,val
chip,caramel,c6eaf37ca3,val
vinegar,buttermilk,c6f573bbb5,train
oil,garlic,c70cf8fc44,train
salt,lemon_juice,c70f709e8c,train
vinegar,salt,c70f709e8c,train
cream,skim_milk,c710886aba,train
skim_milk,vanilla,c710886aba,train
butter,pancake,c714c53410,train
juice,mandarin_orange,c7153d8fc4,train
ham,italian_sausage,c715d3eadd,train
pear,peach,c719e1e676,test
cherry,pear,c719e1e676,test
creamed_corn,milk,c71baaabc7,train
feta_cheese,fontina_cheese,c71c504d56,val
cottage_cheese,feta_cheese,c71c504d56,val
pear,peach,c71d2a83a4,train
bacon,cream,c723ba3db7,train
butter,bacon,c723ba3db7,train
milk,heavy_cream,c723ba3db7,train
milk,sour_cream,c723ba3db7,train
cilantro,milk,c723ba3db7,train
parsley,cilantro,c723ba3db7,train
liquor,oyster,c72449da34,val
fat,sausage_meat,c7298e65cc,train
olive_oil,fat,c7298e65cc,train
onion,olive_oil,c7298e65cc,train
raspberry_yogurt,raspberry,c72bc4ddd1,train
butter,condiment,c72cd95454,val
olive_oil,butter,c72cd95454,val
oatmeal,water,c732464763,train
fruit,peach,c7352a2917,val
mango,fruit,c7352a2917,val
flour,cocoa_powder,c73e1c8466,test
vinegar,fresh_lime_juice,c7465c4a57,test
butter,olive_oil,c74c6e538b,train
banana,cake,c74ddb34b2,train
almond,banana,c74ddb34b2,train
chicken,garbanzo_bean,c76d2b67b1,test
water,cooked_shrimp,c772098f3a,val
butter,cream,c7764196e1,train
poundcake,butter,c7764196e1,train
coconut_water,beer,c776501922,train
frozen_mixed_vegetable,baby_food,c776798c07,train
pumpkin,frozen_mixed_vegetable,c776798c07,train
cooked_brown_rice,oatmeal,c776798c07,train
water,granulated_sugar,c7866eeaf9,test
lime,lemon,c78c7778b3,test
orange,lime,c78c7778b3,test
liqueur,brandy,c7942841c9,train
curry_powder,dijon_mustard,c798c71284,val
sweet_potato,water,c79c6df0f0,val
liquid,sweet_potato,c79c6df0f0,val
tomato_paste,ketchup,c79eef5a7f,val
clam_juice,chicken_broth,c79f3c6089,train
water,maple_syrup,c7a1549012,train
vinegar,salsa,c7a266e6fe,train
oil,vinegar,c7a266e6fe,train
vegetable,roast,c7a266e6fe,train
rice_milk,milk,c7a8b93799,train
milk,rice_milk,c7a8b93799,train
cauliflower,broccoli,c7af04aecc,train
ham,cauliflower,c7af04aecc,train
pear,sliced_apple,c7b1b80be5,train
lecithin_granule,fat,c7b2f8187d,train
plum_tomato,tomato,c7b444fab1,train
ground_beef,sausage,c7c5affd23,train
creamed_corn,applesauce,c7c8379c3a,train
cranberry_bean,bean,c7c8d29e1b,train
pinto_bean,cranberry_bean,c7c8d29e1b,train
vanilla_extract,almond_extract,c7d58ecabd,test
cooky,vanilla_extract,c7d58ecabd,test
frosting,almond,c7d58ecabd,test
peppermint,frosting,c7d58ecabd,test
flavoring,peppermint,c7d58ecabd,test
vanilla,flavoring,c7d58ecabd,test
cookie,peppermint,c7d58ecabd,test
almond_half,cookie,c7d58ecabd,test
oil,egg,c7d6189dbd,train
milk,oil,c7d6189dbd,train
tofu,shrimp,c7dd6426a5,train
chicken,tofu,c7dd6426a5,train
walnut,pistachio_nut,c7e47d9c27,train
garlic_chive,chive,c7e9125a65,train
spring_onion,garlic_chive,c7e9125a65,train
pancetta,bacon,c7eaf61a31,train
apple,peach,c7ec9ad28e,train
butter,olive_oil,c7ecb4d132,train
cocoa_powder,flour,c7eff047ed,val
cocoa,cocoa_powder,c7eff047ed,val
onion,crisp_bacon,c7f6030232,train
butter,fat,c7fb2ee018,train
oil,butter,c7fb2ee018,train
vanilla,chocolate,c80396d472,train
apple_juice,water,c80ab1aa4b,train
skim_milk,whole_milk,c8175d20bd,test
heavy_cream,skim_milk,c8175d20bd,test
fat,heavy_cream,c8175d20bd,test
vegetable_broth,chicken_broth,c8191629eb,train
cheese,mayonnaise,c81bd8974b,test
pickled_red_onion,black_bean,c81d784fc9,test
pickled_onion,pickled_red_onion,c81d784fc9,test
apple,pear,c826ac5098,train
green_onion,purple_onion,c827527392,train
chicken,squab,c829699789,train
ginger,garlic,c82d3c4507,test
honey,ginger,c82d3c4507,test
cayenne_pepper,honey,c82d3c4507,test
cinnamon,sugar,c8315e5610,train
flour,cinnamon,c8315e5610,train
ham,pea,c831f8df99,train
pinto_bean,ham,c831f8df99,train
rice,pinto_bean,c831f8df99,train
almond_powder,hazelnut,c833d15c65,train
milk,cream,c8399ab954,train
shrimp,pasta,c84ce1c03f,train
pear,mixed_vegetable,c84f3a541b,train
